Processed_Feature_0,Processed_Feature_1,Cluster
1.0017331713702464,1.1682243370214858,0
-0.4170988467128119,7.653601063587151,1
0.7029505764360892,4.314274822863424,2
0.9825700909789874,5.375309623791891,2
-2.000105565927525,3.5746652861603776,2
1.6235048883018022,0.4098678668054905,0
0.5938078632151577,4.065424238851112,2
-1.393058449618013,7.30854580995555,1
-1.2834077054264668,7.644934159283474,1
-1.03929958795648,3.2702378889730186,2
-1.1045061188323155,7.613579315859313,1
-1.3817419808919025,7.320108070956991,1
1.6601357413498756,0.5891232803739436,0
-1.567749726271591,8.222493179717521,1
1.713680289350767,1.0596062729023936,0
1.8959376071615692,5.185402589388561,2
-2.3262310059786064,1.7367074474615107,2
2.277762522201539,0.9829007430502782,0
0.4435986299684274,3.1153094465140336,2
-1.3672951128381776,7.891975395827682,1
1.931125315734495,1.4257710071864065,0
1.678414985647931,0.6090473888614643,0
-0.9494243319364362,7.819744673235044,1
1.868735818413795,0.9561037596992068,0
2.3696021357334014,0.9507169121647336,0
2.0299646506585307,0.7255313445039923,0
3.2288149063832945,1.1317196535506926,0
-0.0398196817950695,7.651400550025391,1
1.4393444092746954,4.797889819826628,2
-0.5557453564497388,7.938962665537313,1
-1.944700005538555,2.7436440008508027,2
-0.4015525364123832,8.306942311740297,1
-0.7301439797173614,7.352607771258873,1
-2.125295387702995,7.425396155568385,1
1.5446212592107438,4.2107812715938895,2
2.3297168851654724,0.3188964516976998,0
0.4096023249955448,4.0577575115268605,2
-0.9062580813329946,2.320154677110483,2
3.673001952971026,0.8533088601696878,0
1.6974790983625732,0.866123282176209,0
1.6324473559191377,1.4636200949196336,0
3.0441484807574137,0.9962003132303372,0
-1.6060491970898856,3.160739348557421,2
-1.4141154817556525,7.67971382654117,1
1.6522516318103992,3.655828422430336,2
1.6835378212422856,4.19583242596098,2
-1.247204157601487,2.6957367969105173,2
-1.70297829100125,7.805409559070701,1
-0.6299928142967874,6.607065847806817,1
2.9352147507773845,1.409194823614676,0
0.3136400748894247,4.335086375004975,2
1.4137244158530171,4.381177073902836,2
0.7151779475135126,5.413345564535995,2
-1.8089237428424303,2.7878433789877994,2
-1.2009168783893935,3.181308035936348,2
1.790713942057323,0.7294503628272314,0
-0.9897478494879476,3.742860701168917,2
2.130035294434726,5.1920962023090445,2
1.984369094355736,0.4895567375398266,0
1.4480668558118808,4.023935869406825,2
2.9672644378923416,1.9294172443876536,0
1.6400376127622431,1.8194898924854157,0
-1.6614593737728895,2.7365324230600807,2
-1.589510108118721,2.3250810958368824,2
2.5728251282299484,-0.6957077958470228,0
1.2902360748655473,4.200859528715041,2
-1.569417873465857,7.8507031406726036,1
-1.3816332366308317,2.3846501069209443,2
2.2235325446226555,0.3017894933801884,0
-0.9308286317454912,8.08903718866689,1
2.5602462798770595,0.7479885118413675,0
-1.6486421176819055,2.8519525937475345,2
0.4883823093198226,3.268017766049384,2
-1.8523548261255405,8.84440604540199,1
0.9527003876099976,3.602931228803672,2
-1.112906776604868,8.668947205048351,1
-1.7592932930983043,8.929094175718369,1
-0.943912404080381,7.765722195409305,1
2.441256200470635,-0.0447103852421347,0
2.713075628832357,0.757134179131215,0
0.8368568407639814,2.1363593767535285,0
2.2742116481149086,5.105704097110225,2
-1.408123639254925,3.5670433924194818,2
-0.6864166486146746,7.520075659780431,1
-2.257667120177796,2.7349040786204704,2
2.4743418108972794,0.8999261933896985,0
-2.370481762982645,2.563847673811399,2
-1.4570328882986576,7.023426700752967,1
1.836451394797867,0.9916859731013552,0
-2.084997914736498,2.8107288060807254,2
-0.6647343012606282,9.115780963964315,1
-2.0935251077164816,3.06074415003251,2
-1.6604674217908977,2.370034730508045,2
-1.6430114302682273,8.416789598779424,1
2.331855448961006,4.278433036452005,2
-1.986325329908757,3.2513544397828467,2
0.7675227889508035,4.397596708910778,2
-1.4672889046739048,6.760663486816884,1
-1.7636392078127556,7.296094721762272,1
0.6981124937588385,4.592676211712467,2
-1.8872985478165785,3.8492281693622594,2
-1.757691267107416,2.651580605440004,2
1.0626962212430218,5.176351431626175,2
-0.4739123209766702,2.8380892079473674,2
-1.854331197632575,1.7871307543454542,2
0.6774506081311121,5.461506559738582,2
-1.392597875234159,3.1156560506097657,2
-0.8799856309933627,1.382371461526665,2
-1.5409578762347766,3.5653990982006163,2
1.4444423962604591,0.8509508063734263,0
0.4597641786348334,1.2614553745535653,0
2.469158420153751,1.6787713976769358,0
0.2771801740764812,4.844283219620902,2
2.0784458525369907,-0.0963654014552353,0
-1.254634865640495,1.820038014730404,2
-1.6488879465617898,8.031637572884268,1
-0.4256623709714774,7.529554070358507,1
-1.5016446692213128,7.898288433301564,1
1.213874106143482,3.647950422210087,2
2.732423960141619,1.1952642277443142,0
-2.294717517144449,2.5666235387664598,2
-1.7508625998909175,7.480750153382936,1
-1.4285468697503534,2.975675074885841,2
1.9750465856318145,1.5443099435236944,0
-0.1385010267383684,7.706960021921543,1
2.096805454802437,4.847414122413621,2
-1.2035039308200182,7.189200573999197,1
-1.8465256884096384,3.5723321019938226,2
-1.7346536818102911,2.441100468690224,2
-1.336607637446292,3.2299066300756434,2
-2.086577438125768,3.663873892006216,2
-2.5356349425185654,2.3844994464758527,2
0.4595346675136735,5.44982629930781,2
0.4882515230239733,3.423932730766881,2
1.7144444869831277,5.025215236719037,2
-2.086548559698532,2.1600412518717578,2
-0.8339983601163208,8.313463280660397,1
2.2270737347682457,1.2629699606232072,0
1.9606673117345883,2.2516977583168627,0
-1.1210275738049316,2.6886768879864307,2
-1.328557959457281,3.487430145468064,2
1.4639610788223876,0.0145626554597847,0
-1.727909214472008,7.979932521486758,1
-1.762185359686676,6.910507575838522,1
0.0815155229231318,4.567422348207112,2
1.88016510378416,0.4407683328509629,0
1.0614419765389629,4.112190277161333,2
2.33812285293906,3.431167922689131,0
0.7280986900906466,3.855314440583936,2
-2.6979864741108663,2.521947223495424,2
0.9494257913388888,0.6108792575136448,0
-1.7866963308872486,8.622942235926192,1
1.344717700754143,4.857111330388306,2
-1.435441439495878,7.33128577835401,1
-1.3092741394790732,7.84702764634944,1
-1.6838912806484458,2.808535391059157,2
-0.2925933220956601,7.680316436635532,1
-2.0777068751133325,3.0693802375792463,2
0.8965417319943216,4.125112799807353,2
0.2723960354779992,5.469960038837965,2
1.5856900279363628,0.8314300805218042,0
-1.0533340052684386,8.43373080411665,1
2.5439794149255976,0.9330190134469148,0
2.258609996562445,2.1102897968288152,0
0.9171985638912356,3.905700355631125,2
0.5727938098809244,4.088055430524065,2
-0.3546421975014621,8.148242264607022,1
1.7751601938012205,0.0475199920621811,0
0.121833533156976,4.007795397431074,2
-1.29305656169684,7.990689879779442,1
2.3956416881444795,0.7640585996288441,0
-1.0347109348650525,3.733851386340813,2
2.61437654590146,1.101642650218694,0
-1.465215343215122,8.474211097318305,1
-1.520694424482126,3.3499025169381147,2
-1.6570737551838948,3.185118211870001,2
1.391193329188607,4.720636813641994,2
2.471531413046957,0.8019195970501767,0
0.9941444510266596,1.1109527355841982,0
0.3338185056401695,4.936458363607072,2
2.0458582544713453,0.9942205609168706,0
-1.1638319627726057,3.455215852663917,2
2.284906979440239,0.8771182916187645,0
-1.548364856338038,4.346329472064973,2
-0.7678573103686458,3.0447804689722497,2
2.6129705883205947,1.2469984147766913,0
1.636065836078763,4.696945565881949,2
0.2877888870998336,4.04109530060173,2
0.5294171853174312,3.8079242042529815,2
1.3419519667624606,0.5935738473587243,0
-2.101407697730412,9.034233663491596,1
-0.9621167533928168,7.924529764469641,1
0.8454235447530218,0.573990879913236,0
-1.0502347060399633,9.17102661468455,1
-2.0707117642719863,8.354851769331106,1
-0.6837052060010822,8.078582463835327,1
1.0524173341686671,4.544980945515211,2
1.1055044830318288,1.26389128740226,0
1.5967811670890122,0.0349887756569897,0
-2.22770975598694,7.795179522872881,1
1.6599104892724754,3.5628918352361985,2
-1.2211753654869442,9.23923489925363,1
1.0364040297735253,1.130031945174975,0
1.663822372000666,0.6630916348253761,0
-0.909542717664993,2.87451005679712,2
-1.561203581542174,7.124648061394663,1
-1.4920376530131878,7.317033020980173,1
0.5325322807117071,5.229596084692432,2
-0.4532473430140611,7.95865955390837,1
0.3761408701127562,3.376924669381823,2
3.094900233584358,1.308364324053451,0
1.2021253972398729,3.644146853097873,2
-1.9368223416520316,7.62059157035368,1
-1.7493264151541774,2.350512783999348,2
-1.3171209696086292,8.020710760743562,1
-1.3860110976526665,4.197174307675389,2
-1.799186437853106,3.159840985431071,2
1.0692385339646449,4.530684839209695,2
0.6505531929364644,4.553417355205245,2
1.2425880181937503,4.50399192387295,2
-0.7553136089737296,2.0136832224045595,2
-1.9498568247263723,3.325867167880184,2
-1.0828953703557165,8.696489647715087,1
2.2199773360672417,0.3631146101406201,0
1.144224837972438,4.244897093662615,2
-2.6943258631202807,2.370212164851948,2
-0.9146781669202716,8.370944348040512,1
2.5152654304199293,1.1114393504213105,0
1.4328927136346912,4.376792337344087,2
0.670478769495503,4.040942746481679,2
1.4789648924529892,0.4217932423133338,0
1.944235318827273,0.4130745673681235,0
-1.7958032308303302,2.52827950469489,2
2.351512587842391,0.8280012965173169,0
-1.8301190035805512,2.42840733613674,2
-2.948656156357867,3.4363136416317115,2
0.2139790794550549,4.885425352343197,2
-2.457161620271994,3.168273553952224,2
-1.0325531350035442,7.748719925481352,1
2.57002187600828,1.5823247799324809,0
1.7674740330281091,1.2698786389440444,0
1.8729608052413165,3.0617963124402703,0
-0.0285837782697011,1.5706892723102817,2
-0.0474920358285124,5.474252564587464,2
1.5100095738574462,0.643073087351196,0
2.548218948662756,0.9008392477175532,0
1.9736977010258852,1.579798477499554,0
0.7985056787091911,0.9718968084780408,0
1.869221394823855,5.44132083306674,2
1.815598103875153,1.119697192646448,0
1.5223774234020502,4.494118256563171,2
2.333145719024042,1.0651211185734089,0
0.5947624315191664,4.70964730441629,2
0.4389901418302897,4.535928826163947,2
-2.261193791409009,7.767980426105862,1
1.753577501047355,2.345135867664186,0
0.2005559327124259,4.4640178490579,2
-0.8162655366602509,7.1737162878683725,1
-0.923791623565916,6.744613437411452,1
-1.2276898482760088,3.5466655549139543,2
1.2320253170133555,4.709932148466537,2
2.5181110906389854,1.5153269572075971,0
2.8739866302943606,0.4839941492079743,0
-1.4578152893378502,2.690393723605169,2
-0.965036577723236,2.8968251552113204,2
0.8934996379249738,1.010930818014234,0
-0.9648585351007511,3.7652788849555887,2
-1.0044064785404263,7.71955399471169,1
0.4318910599165497,4.334954564926074,2
0.0517918698797201,4.341744523968589,2
0.6178804371672775,4.161034289606786,2
-1.8109839134370211,8.0953247875324,1
1.5287853728149865,4.495023919214202,2
-2.0902929568285766,3.528094856181069,2
0.2410087672483942,4.810405113289319,2
-0.9308896036962008,7.9831486888525,1
-1.9842287703841195,8.415927705671734,1
1.1641106995370358,3.791329883867355,2
-1.2176832085393765,6.758922452747761,1
-0.6900106770794805,7.7302701742453825,1
-1.881745613906772,3.5925337720393435,2
-1.519037597007666,7.994872800621335,1
-2.797933754528117,7.143089797450388,1
-1.3158359468130905,3.145423581454475,2
-1.4169004936673446,3.920448081006437,2
-2.233481390711484,2.233764480772146,2
-1.1729761207811935,2.699566975350649,2
-1.5459171751356875,7.790577026033389,1
-1.029567025201847,8.718253189326997,1
-0.7948116014094246,7.5119804335898,1
-1.4918208110592404,8.270081118563573,1
1.254712438591226,0.0896331564594036,0
-0.8810994591074556,7.030561980291768,1
1.379172036178832,0.459257008219042,0
1.0827257638987469,4.0627187657234325,2
2.963264370976801,1.2295428984624872,0
-1.074783471578863,8.0831825079093,1
1.2889090044181502,3.95831454556055,2
0.7019289837915643,0.2841595537565747,0
0.5143204338793053,4.62733684222348,2
1.8181301318402652,0.2020113500979891,0
1.3796469327539564,4.548264429193056,2
-1.3563362107375767,3.963483529726501,2
-2.621458006784604,3.100044604010324,2
-1.2173108090842168,8.35582599292665,1
-0.5555238109539522,4.695958484712606,2
-1.0365658108495233,7.743795361514349,1
-1.5672693785756944,2.126844739546282,2
0.5900990368467607,2.969745436113734,2
1.1873467016948451,1.3778424295419534,0
-1.063257027170543,7.008609935403148,1
-0.7302343956471156,2.857113369602683,2
1.2176750632530244,3.892901272884202,2
1.6425649548156684,0.1692172180814645,0
-0.5994301540712365,7.456634422571961,1
-0.9614231416896692,2.7573254135919143,2
-2.0087888456268823,2.639279646471828,2
0.4942242800421904,3.89005746079827,2
1.644860982790548,1.89339413765186,0
1.4949317978621983,3.858488315204525,2
2.00370906124991,1.0142394227654,0
-1.1884988921776198,2.1471508825376064,2
2.503580521955657,0.1842966868156952,0
1.255667542384771,3.382041115682056,2
1.075686805692181,-0.0429969746471354,0
-0.82862748459346,7.198726643174049,1
-1.257986842567918,3.9355912050300192,2
2.294695328816956,-0.7658919939180533,0
-0.8143954785034713,7.850227290790341,1
1.6638913614718664,0.5849500725572703,0
0.595676822337917,4.086142627856107,2
-0.2568294003317002,1.951355219263163,2
0.7908622971182218,3.2981850436504043,2
-1.5605838254911597,2.9170512356920653,2
1.8243396359241129,0.9542746135281812,0
-1.0855536639637635,7.354561884404969,1
1.1012350653926113,4.889770749338617,2
0.5595293627076758,4.214006603251788,2
-1.2554105576381176,2.9766199485806992,2
1.3608543659183658,0.7102883092625208,0
1.4281155017447051,1.6243508337475574,0
-0.0018489296331316,4.581456680763854,2
0.5716704821520695,4.322885662413,2
-1.398815983875804,2.19273806909319,2
1.4903684456881097,3.913171971468302,2
-2.234398771604518,3.6987391043319793,2
-1.281467303559584,7.677097606485981,1
2.174847639570757,0.8673015353609373,0
-2.8706664484189472,3.1587816943872955,2
1.9889431270933944,1.5097672869674166,0
-0.4523787893267342,7.256696161117835,1
-1.933719482160576,3.696589735723782,2
-2.428341954850933,1.851282088492899,2
-1.5217272738713596,3.2340847864059183,2
-1.867841635881428,7.573411013166789,1
-2.572317731907444,2.135936608865733,2
2.40615694346486,4.870475019642639,2
-1.6365646338548063,8.118808305694303,1
-1.4098621949310768,1.848944547909768,2
-1.9643308084987228,3.035816701770394,2
-1.3547613204198976,1.5255256958586778,2
-1.859489789164686,2.635499666440248,2
-1.7623374121116877,1.0901964284531669,2
0.959360741543302,4.56078644976664,2
-1.6488834070884857,8.844613059685477,1
2.535606403491476,0.9446197650349336,0
-2.488005642605428,2.3855736962260985,2
2.0182916801754893,0.833280494163232,0
1.1900899168511363,4.727731228363559,2
0.6820954974241609,1.048554308950859,0
-1.535818635234727,3.4107258235480096,2
-1.0277288371327888,7.949646950197958,1
1.689087953957876,4.4939528946033,2
-1.0702158712496823,8.333451711090255,1
-0.8180768524489339,2.5387400065300225,2
-1.467586428737773,8.398315540184981,1
1.667669017416367,4.951558482670483,2
0.1597324435697866,7.067963351424639,1
0.0079313700117241,4.1761431593200085,2
-1.3915388205392432,3.187709521472318,2
-1.593197656261462,1.9214623742115648,2
-1.54766575754266,7.848270749947723,1
-1.9392834355159037,2.847397533482256,2
-1.0736665958239024,3.4383267081460733,2
-1.6721159111440371,3.828838963546546,2
-1.3344034817759425,7.606244746271364,1
3.0985911279055847,1.494300294727236,0
-0.7919816747057096,2.9567959251392684,2
-1.5047005800758158,3.378623705972745,2
-1.738751633315886,6.994651639818008,1
0.3471382995062395,3.451776565141005,2
-1.6055364201467528,3.597730189068956,2
-2.21078548647797,3.3888567740774227,2
1.0762741757700125,4.684806189583654,2
1.4224904430418697,1.3898123623327456,0
-2.0641242100484383,7.810619528706813,1
-0.959586698912849,9.491073084054545,1
0.9143387674703604,4.550146428611414,2
