Feature_1,Feature_2,Feature_3,Cluster
-0.26441583876677294,-0.31402318610900215,-0.7678449972642281,0
-0.26595969334340325,-0.3838425156820356,0.024272791788945997,0
0.32967763233772956,0.4839120090113796,-0.9163670827116981,0
0.27945963199456875,-0.47361022513307854,0.6876714401209792,2
-0.2809766699633207,-0.4137650854990499,-0.15395371074801817,0
-0.39176390225752944,-0.47361022513307854,1.004518555742249,2
-0.32018829745758914,-0.4237392754380547,-0.8074508867168867,0
3.7638083832010847,2.21942105839821,-0.6688302736325813,1
1.4128197976519483,0.19466050078024122,-0.8371553038063807,0
-0.5776701989334647,-0.6631198339741692,-0.5005052434587818,0
2.9316024038330433,1.6209696620579237,-0.5698155500009345,1
2.158495861284054,0.3043765901092937,-0.5005052434587818,1
6.896334894226932,3.416323851078783,-0.9163670827116981,1
-0.28781862327156077,-0.23422966659696398,-0.08464340420586543,0
3.736856442234154,-0.4137650854990499,-0.1341507660216888,1
-0.43376130424616044,-0.6132488842791454,0.0638786812416047,0
2.0658304054040935,1.2319762544367376,-0.9064656103485335,1
0.9322594551735208,0.204634690719246,-0.7876479419905573,0
-0.6248688526876437,-0.6631198339741692,2.707571802206573,2
-0.6257176878607726,-0.6531456440351644,-0.8965641379853688,0
2.1278124636835707,0.992595695900623,-0.7183376354484047,1
-0.6477418273192705,-0.7329391635472026,-0.7084361630852399,0
-0.15273419625658277,-0.1943329068409449,-0.35198315801131164,0
-0.4522875591657247,-0.5135069848890976,1.4797892291741535,2
-0.4676919236498888,-0.5534037446451167,-0.4906037710956171,0
1.5933482392712817,1.1322343550466898,-0.7084361630852399,1
-0.6110083427801098,-0.6930424037911835,0.6183611335788265,2
4.365581249026243,2.7680015050434728,-0.8173523590800514,1
-0.47958700983440616,-0.5434295547061119,-0.7579435249010633,0
-0.32091749814323006,-0.3439457559260165,0.40052874158920365,0
-0.7237382112759089,-0.47361022513307854,-0.401490519827135,0
0.6816024163648158,0.12484117120720782,-0.20346107256384152,0
1.072995187502216,0.5138345788283939,-0.4906037710956171,0
0.36879810974629296,-0.09459100745089717,-0.35198315801131164,0
-0.18401576629450642,-0.3938167056210403,-0.22326401729017087,0
-0.252674568351883,-0.4237392754380547,0.004469847062616647,0
-0.08340316231713096,-0.05469424769487809,-0.9064656103485335,0
0.01892420264757198,0.10489279132919826,-0.4708008263692878,0
-0.033247827657892366,-0.4835844150720833,-0.8272538314432161,0
-0.30564985878762363,-0.2641522364139783,-0.8470567761695454,0
-0.3112612859388446,-0.3738683257430308,0.4896419928576857,0
2.8251220130884,3.1270723428476446,-0.6193229118167579,1
0.8988643425233099,1.0125440757786326,-0.6391258565430873,1
3.330429603835767,3.7853688788219593,-0.7579435249010633,1
-0.31163728004237823,-0.4137650854990499,-0.3915890474639704,0
3.005770089195222,1.8603502205940383,-0.9163670827116981,1
6.748865449316772,2.299214577910248,-0.6985346907220753,1
-0.3357863558738767,-0.4137650854990499,-0.8866626656222041,0
-0.45182611185684257,-0.4237392754380547,-0.8866626656222041,0
1.1457671371770357,0.7631893273035132,-0.6490273289062519,1
2.461307839757154,1.4015374833998189,-0.6985346907220753,1
0.601999907142469,0.03507346175616487,-0.7579435249010633,0
1.8371633247717472,2.718130555348449,-0.5995199670904285,1
0.01609285311035688,-0.22425547665795922,-0.8272538314432161,0
-0.5329325974933237,-0.6232230742181502,2.400626158948468,2
2.362791687750996,1.6708406117529477,-0.8767611932590395,1
-0.4614538396594451,-0.5135069848890976,-0.5401111329114405,0
-0.5737906234106408,-0.5733521245231262,-0.30247579619548826,0
-0.4862979348944451,-0.5434295547061119,0.7173758572104733,2
-0.07466414785015314,0.06499603157317918,-0.8272538314432161,0
-0.12949662128213552,-0.6331972641571548,-0.11434782129535946,0
-0.4937551512811947,-0.5434295547061119,-0.7183376354484047,0
1.672523482466886,-0.12451357726791148,-0.6985346907220753,0
0.46672748307572404,0.8230344669375419,2.19269523932201,2
1.397705974065969,0.6933699977304798,0.024272791788945997,1
-1.365206939425644,-0.7628617333642169,2.4204291036747976,2
-0.6587937752110156,-0.6232230742181502,-0.7480420525378987,0
-0.7263018074363652,-0.7628617333642169,2.0540746262377048,2
-0.6818661406551224,-0.5434295547061119,1.3807745055425067,2
-0.007036481137315711,-0.5434295547061119,0.40052874158920365,0
-0.496848557314812,-0.0846168175118924,-0.6688302736325813,0
-0.6231882729824557,-0.7030165937301883,1.885749596063905,2
-0.1639798380804512,-0.4436876553160642,0.4896419928576857,0
-0.6451041717141789,-0.4337134653770594,-0.27277137910599425,0
-0.3894509688327622,-0.4137650854990499,-0.08464340420586543,0
-0.14397809114853538,-0.2641522364139783,1.7174245658901055,2
-0.5051489119943339,-0.6132488842791454,2.568951189122268,2
0.023726672788160045,-0.5135069848890976,-0.15395371074801817,0
0.6804801309345714,2.079782399252143,-0.6490273289062519,1
0.4480474123865324,0.4639636291333701,-0.9163670827116981,0
-0.5295657412025911,-0.5933005044011358,-0.2925743238323236,0
0.7474868376885431,0.773163517242518,-0.14405223838485348,0
-0.38210769005314404,-0.3938167056210403,0.4896419928576857,0
-0.6139479330440998,-0.6531456440351644,-0.5401111329114405,0
0.2706921331258081,0.32432496998730326,-0.9064656103485335,0
1.831722804031223,0.6634474279134656,-0.8371553038063807,1
0.02634723775218213,-0.06466843763388286,-0.9163670827116981,0
-0.5250822963619708,-0.5933005044011358,-0.11434782129535946,0
0.3713617059067493,0.17471212090223168,-0.8371553038063807,0
0.2012243740577987,-0.09459100745089717,-0.3321802132849823,0
-0.6524018754509445,-0.6032746943401406,-0.7777464696273927,0
-0.5244442457620351,-0.6132488842791454,-0.6292243841799225,0
-0.10324539659906279,-0.14446195714592103,0.37082432449970965,0
-0.31564218693304663,-0.4337134653770594,-0.015333097663712703,0
1.6158680073208012,1.9501179300450813,-0.8470567761695454,1
-0.5164002506985588,-0.5633779345841214,-0.6391258565430873,0
1.4709849460925237,1.960092119984086,-0.7084361630852399,1
6.858262642803977,4.024749437358074,-0.7282391078115693,1
-0.16477170445001438,-0.25417804647497355,-0.6292243841799225,0
-0.5211001769927287,-0.5733521245231262,-0.6292243841799225,0
-0.15382799728504418,-0.27412642635298307,-0.18365812783751218,0
-0.07343931857349076,-0.07464262757288763,-0.4608993540061231,0
-0.6053570374663929,-0.6930424037911835,1.034222972831743,2
-0.6695039102813664,-0.7229649736081978,0.7173758572104733,2
-0.17408610383300557,-0.20430709677994968,-0.14405223838485348,0
-0.6280306212855398,-0.673094023913174,2.618458550938091,2
-0.4743173955045793,-0.5733521245231262,-0.5401111329114405,0
1.3569049169522176,1.1821053047417136,-0.8470567761695454,1
-0.37981184726944645,0.4340410593163557,-0.4311949369166291,0
6.107368236765254,-0.4436876553160642,-0.7678449972642281,1
-0.7237382112759089,-0.5534037446451167,-0.9064656103485335,0
-0.41826578967629113,-0.5534037446451167,2.1530893498693513,2
0.47339852997326703,0.33429915992630804,-0.8767611932590395,0
-0.5876682239592443,-0.6132488842791454,2.073877570964034,2
1.4306738206894374,0.9028279864495801,-0.8470567761695454,1
-0.4634477477842445,-0.5633779345841214,1.6580157317111175,2
-0.6490122316387855,-0.673094023913174,1.8659466513375758,2
-0.5262273693136413,-0.5733521245231262,-0.20346107256384152,0
4.468934052455128,3.845214018455988,-0.6985346907220753,1
1.5920379567892708,1.1322343550466898,-0.9064656103485335,1
-0.42772261106819665,-0.4337134653770594,-0.5302096605482758,0
-0.15136124809064952,-0.1544361470849258,-0.8371553038063807,0
-0.6322804940315407,-0.49355860501108806,1.3213656713635187,2
-0.5992898598866462,-0.6631198339741692,2.2025967116851746,2
0.02083265756702274,0.11486698126820304,-0.5698155500009345,0
-0.38454595484575577,0.7033441876694846,-0.5797170223640992,0
0.8448180385805344,0.424066869377351,-0.7183376354484047,0
-0.48975594127088284,-0.46363603519407376,-0.20346107256384152,0
-0.4869188948533112,-0.5334553647671072,1.519395118626812,2
-0.6111051897461716,-0.6232230742181502,-0.5302096605482758,0
-0.4324225373623666,-0.5534037446451167,1.4401833397214947,2
3.370803394922775,1.7306857513869762,-0.8965641379853688,1
0.35522244385658763,0.4839120090113796,-0.8866626656222041,0
0.40584492270506495,0.19466050078024122,1.3906759779056712,2
-0.6212285461397957,-0.6531456440351644,-0.7579435249010633,0
-0.6417031341413069,-0.7329391635472026,-0.8470567761695454,0
-0.6013122524132284,-0.673094023913174,-0.5401111329114405,0
-0.35533235237726696,-0.4237392754380547,-0.6391258565430873,0
4.894171989790907,-0.07464262757288763,0.9550111939264254,1
-0.46575498432865525,-0.5135069848890976,2.2124981840483393,2
-0.4744427268724238,-0.5933005044011358,-0.015333097663712703,0
-0.48555164356773456,-0.5633779345841214,0.15299193251008678,0
1.1677513984730379,0.4140926794383462,-0.5500126052746052,0
-0.3715171894702811,-0.5035327949500928,-0.4212934645534644,0
1.3744968834933047,1.3616407236437997,-0.7381405801747339,1
0.986852659630527,0.553731338584413,-0.8272538314432161,0
-0.1354897394172467,-0.1544361470849258,-0.6391258565430873,0
0.7466493962761273,-0.12451357726791148,-0.6391258565430873,0
-0.3992666936871315,-0.4835844150720833,0.9550111939264254,2
-0.6365075792561155,-0.6531456440351644,-0.342081685648147,0
-0.30262481531828517,-0.7429133534862074,-0.7084361630852399,0
-0.5789349063726231,-0.6132488842791454,-0.14405223838485348,0
-0.728010871543336,-0.7429133534862074,2.687768857480244,2
-0.7237382112759089,1.2419504443757423,-0.35198315801131164,0
-0.08178524829586525,-0.17438452696293535,-0.15395371074801817,0
0.448674069225755,0.33429915992630804,-0.6985346907220753,0
-0.04391808456574721,-0.12451357726791148,-0.4113919921902997,0
-0.3570926884074469,-0.5633779345841214,-0.35198315801131164,0
1.1100761817431273,0.8529570367545561,-0.6193229118167579,1
-0.5439446672225727,-0.5733521245231262,1.826340761884917,2
0.5815253191409578,0.2744540202922794,-0.9064656103485335,0
-0.3493107498403729,-0.4137650854990499,-0.08464340420586543,0
-0.5211970239587904,-0.35391994586502123,-0.6391258565430873,0
-0.6227268256735735,-0.6631198339741692,-0.7084361630852399,0
1.1077005826344377,0.17471212090223168,-0.7678449972642281,0
0.03930764056337794,0.14478955108521735,-0.7777464696273927,0
7.030895208249105,3.9549301077850405,-0.9064656103485335,1
-0.6211373960540907,-0.6631198339741692,1.370873033179342,2
-0.5499263915969708,-0.5933005044011358,1.8065378171585877,2
-0.3584941209751631,-0.3938167056210403,0.12328751542059276,0
0.7656086141027909,0.1348153611462126,1.1728435859160484,2
2.9156283513132215,2.2892403879712435,-0.6985346907220753,1
1.8276267470548493,1.521227762667876,-0.8173523590800514,1
-0.28530060215395703,-0.3439457559260165,-0.8866626656222041,0
0.00026691947980659036,-0.13448776720691627,-0.8272538314432161,0
-0.35885302443762696,-0.46363603519407376,-0.3618846303744763,0
0.4957530884924462,0.2545056404142699,-0.342081685648147,0
0.23856742479511228,0.2345572605362603,-0.035136042390042053,0
2.6677570869988787,3.1569949126646586,-0.26286990674282956,1
-0.34108445460548636,-0.3838425156820356,-0.5995199670904285,0
-0.4468128571430613,-0.5534037446451167,1.4401833397214947,2
-0.05459403835395861,-0.24420385653596877,-0.6886332183589106,0
-0.6178332054472802,-0.673094023913174,0.21240076668907482,0
-0.14649611226613912,-0.30404899616999737,-0.6787317459957459,0
1.1816631803037807,-0.5334553647671072,0.3411199074102156,0
-0.4514786021550918,-0.46363603519407376,0.36092285213654496,0
0.276280772755603,-0.03474586781686854,-0.5896184947272639,0
0.04361448211294451,-0.32399737604800694,-0.8767611932590395,0
1.3669713045422762,0.5038603888893891,-0.7084361630852399,0
-0.5425489315352132,-0.5633779345841214,0.6084596612156619,2
-0.37981184726944645,-0.4436876553160642,0.13318898778375743,0
-0.5446055053439348,-0.5733521245231262,-0.8965641379853688,0
-0.6587937752110156,-0.6830682138521788,2.3907246865853033,2
-0.20274141202655063,-0.2641522364139783,2.2620055458641626,2
0.5351868943206207,-0.3439457559260165,0.5490508270366737,0
-0.38079740757113295,-0.3938167056210403,-0.8173523590800514,0
1.5451697220957727,0.5238087687673987,-0.7579435249010633,1
-0.06742341291695331,-0.21428128671895444,-0.8173523590800514,0
-0.3329037344134525,-0.4137650854990499,-0.7381405801747339,0
-0.6715092121668789,-0.7229649736081978,-0.6292243841799225,0
-0.5841076737363884,-0.6431714540961596,-0.8173523590800514,0
1.4508065958695542,1.5411761425458856,-0.9163670827116981,1
2.047156031595258,-0.3938167056210403,-0.8470567761695454,0
-0.6885599750740916,-0.7329391635472026,2.291709962953657,2
-0.8533080581057275,-0.7528875434252121,2.628360023301256,2
-0.3704575697239592,-0.4436876553160642,-0.35198315801131164,0
1.408706650034505,0.9028279864495801,-0.8569582485327101,1
0.192166334290853,0.2445314504752651,0.5688537717630031,0
0.9774357164011177,0.1647379309632269,-0.8272538314432161,0
-0.5950456840210019,-0.673094023913174,2.34121732476948,2
-0.3759322717466226,-0.35391994586502123,-0.8767611932590395,0
0.36966973244084805,0.1348153611462126,-0.8074508867168867,0
0.03473874251740914,-0.32399737604800694,-0.6787317459957459,0
-0.12062657856695659,-0.21428128671895444,-0.4113919921902997,0
-0.23220567723072855,-0.25417804647497355,-0.9163670827116981,0
7.0682211683453495,5.670490777293861,-0.7777464696273927,1
6.27671370224464,4.463613794674284,-0.8866626656222041,1
3.9597184017831557,2.837820834616506,-0.8866626656222041,1
0.5772184775913912,0.2744540202922794,-0.8470567761695454,0
0.9073242098528157,0.7931118971205275,-0.6490273289062519,0
-0.6729562197774475,-0.7030165937301883,2.7570791640223966,2
2.0528130337893318,0.9327505562665943,0.20249929432591016,1
-0.012989721109930952,-0.05469424769487809,-0.6688302736325813,0
-0.5021238685249955,-0.6132488842791454,1.1134347517370602,2
-0.13365534394243128,-0.453661845255069,-0.6490273289062519,0
-0.25035024116640264,-0.363894135804026,0.2718096008680629,0
-0.2282976173061218,-0.4037908955600451,-0.23316548965333556,0
-0.3921228057199933,-0.5035327949500928,-0.8569582485327101,0
-0.18878975203331172,-0.3439457559260165,-0.7183376354484047,0
2.0494974494218083,1.920195360228067,-0.8470567761695454,1
-0.2692923683519965,-0.24420385653596877,-0.1341507660216888,0
-0.5989765314670349,-0.6531456440351644,-0.7282391078115693,0
-0.5672449078809423,-0.5534037446451167,-0.2925743238323236,0
0.5414477658324909,0.12484117120720782,-0.8569582485327101,0
3.1582527888191634,2.698182175470439,-0.7777464696273927,1
-0.379977056799787,-0.4436876553160642,1.9649613749692225,2
0.7667479901741048,0.9626731260836087,-0.6292243841799225,0
4.5709993609234285,1.790530891021005,-0.8965641379853688,1
-0.07966600880322135,0.01512508187815532,0.034174264152110674,0
1.692667651407716,0.643499048035456,-0.6985346907220753,1
-0.24032942861919676,-0.3938167056210403,-0.9163670827116981,0
1.9588429923077164,1.8104792708990145,-0.8371553038063807,1
-0.5221484029783375,-0.5633779345841214,0.12328751542059276,0
-0.12357756259165967,-0.0846168175118924,-0.8866626656222041,0
-0.16488564205714573,-0.21428128671895444,0.5688537717630031,0
-0.5880100367806385,-0.583326314462131,-0.22326401729017087,0
-0.3773109167929124,-0.35391994586502123,-0.8767611932590395,0
2.531049049082279,2.807898264799492,-0.8965641379853688,1
0.7739602407055218,0.8629312266935609,-0.6094214394535932,0
-0.20855222999025158,-0.20430709677994968,-0.08464340420586543,0
-0.3106745072621179,-0.0846168175118924,-0.8866626656222041,0
-0.13615627441896527,-0.24420385653596877,-0.8767611932590395,0
-0.48002566962186205,-0.5334553647671072,2.747177691659232,2
0.7626348425566615,0.4639636291333701,-0.6490273289062519,0
1.525219247087066,0.6335248580964512,-0.8173523590800514,1
-0.24729101641492474,-0.31402318610900215,-0.22326401729017087,0
-0.4656638342429501,-0.5135069848890976,0.20249929432591016,0
-0.5891437159715959,-0.6531456440351644,0.8559964702947787,2
-0.5050064899854196,-0.5534037446451167,1.3906759779056712,2
-0.6608446521393806,-0.7329391635472026,2.568951189122268,2
-0.2796265093188138,-0.3439457559260165,2.19269523932201,2
-0.5904312109321805,-0.7329391635472026,2.3709217418589743,2
-0.6352371749366004,-0.6631198339741692,2.7570791640223966,2
-0.14662144363398366,-0.3938167056210403,-0.15395371074801817,0
-0.4801396072289934,-0.5035327949500928,-0.2925743238323236,0
-0.4124435779518771,0.5637055285234178,0.40052874158920365,0
4.472038852249458,1.5112535727288714,-0.4113919921902997,1
1.6666784832210455,0.2545056404142699,-0.9064656103485335,1
1.4799290482523377,1.5312019526068807,-0.8866626656222041,1
-0.5665726759988672,-0.6232230742181502,0.35102137977338027,0
1.763964109070184,-0.24420385653596877,-0.12424929365852413,0
0.9563401684407404,-0.12451357726791148,1.4104789226320007,2
0.531398468883502,-0.7129907836691931,1.5490995357163062,2
-0.659887576239477,-0.7329391635472026,-0.06484045947953608,0
1.6847318970710143,2.987433683701578,-0.7678449972642281,1
0.8665972121836999,0.19466050078024122,0.23220371141540416,0
0.14870483405058366,0.17471212090223168,-0.4113919921902997,0
0.3578259181795399,-0.0846168175118924,-0.8470567761695454,0
-0.44226674661851884,-0.5933005044011358,0.44013463104186235,0
0.2412449585627,-0.32399737604800694,2.2124981840483393,2
3.258170373393038,2.319162957788258,-0.8866626656222041,1
-0.0722429736986112,-0.453661845255069,1.4401833397214947,2
0.0461666845126877,-0.6531456440351644,1.1629421135528837,2
-0.2153087300931431,-0.22425547665795922,-0.3321802132849823,0
0.046047050025199716,-0.10456519738990194,-0.7579435249010633,0
-0.2655780023595131,-0.2641522364139783,-0.7282391078115693,0
1.4802138922701662,0.8130602769985371,-0.7183376354484047,1
-0.3205585946807662,-0.47361022513307854,-0.7183376354484047,0
0.571344993943768,0.29440240017028896,-0.8767611932590395,0
0.18996733847321706,0.08494441145118872,-0.9064656103485335,0
-0.39649800983383876,-0.1843587169019401,-0.8371553038063807,0
-0.5495788818952201,-0.6232230742181502,-0.8965641379853688,0
-0.45959665666320343,-0.5733521245231262,-0.8272538314432161,0
-0.6714123652008173,-0.7329391635472026,-0.28267285146915894,0
-0.5386351747302498,-0.5633779345841214,0.9748141386527548,2
-0.6140162956083787,-0.7528875434252121,2.7768821087487257,2
-0.4955553654738707,-0.5234811748281024,1.6184098422584587,2
-0.41298478158575114,-0.5334553647671072,2.3907246865853033,2
-0.23357292851630523,-0.32399737604800694,-0.401490519827135,0
-0.4784989056863013,-0.6331972641571548,-0.7381405801747339,0
-0.6131161885120406,-0.6032746943401406,2.6382614956644206,2
3.250998001024117,-0.6930424037911835,-0.8272538314432161,1
-0.48869632152456094,-0.5135069848890976,0.8956023597474374,2
-0.4482085928304208,-0.49355860501108806,-0.5599140776377698,0
-0.4478041143251044,-0.5135069848890976,0.7371788019368026,2
-0.43043432611792376,-0.46363603519407376,1.6580157317111175,2
-0.5929150507676448,-0.6232230742181502,-0.48070229873245246,0
-0.6520030938259845,-0.7528875434252121,0.08368162596793405,0
-0.11789777287615977,-0.30404899616999737,0.5391493546735091,0
-0.39776271727299717,-0.4835844150720833,0.024272791788945997,0
-0.6291472098354275,-0.7329391635472026,1.856045178974411,2
0.14097986428707532,-0.6132488842791454,0.8361935255684494,2
-0.1868983877549306,-0.1843587169019401,-0.8965641379853688,0
-0.6709167366097957,-0.7129907836691931,1.1926465306423777,2
-0.20020630026787714,-0.30404899616999737,-0.22326401729017087,0
0.27862788746250955,-0.7229649736081978,-0.18365812783751218,0
-0.4975036985558175,-0.5234811748281024,-0.3321802132849823,0
0.11263218763278508,0.1647379309632269,-0.8965641379853688,0
-0.47868690273806813,-0.5234811748281024,-0.8668597208958748,0
-0.14339131247180867,-0.21428128671895444,-0.8965641379853688,0
-0.5795786538529155,-0.6531456440351644,2.2620055458641626,2
3.120744528551509,-0.3838425156820356,-0.5500126052746052,1
-0.6012267992078799,-0.6830682138521788,1.6679172040742822,2
-0.505530602978224,-0.5035327949500928,-0.6094214394535932,0
-0.4859618189534075,-0.5334553647671072,0.5094449375840151,2
-0.5457790626973882,-0.5933005044011358,1.8758481237007405,2
0.7647768695707318,0.9726473160226135,-0.342081685648147,0
-0.6473430456943108,-0.6531456440351644,0.786686163752626,2
-0.3345672234775708,0.4539894391943653,-0.5896184947272639,0
2.4571832983789976,2.3790080974222865,-0.8965641379853688,1
0.8225489332667038,0.3841701096213319,0.4995434652208504,0
1.484600490144725,3.6058334599198734,-0.8767611932590395,1
-0.08626299625612889,-0.4337134653770594,-0.23316548965333556,0
0.23377065153488066,0.3043765901092937,-0.27277137910599425,0
-0.5380426991731666,-0.25417804647497355,-0.6391258565430873,0
-0.5220173747301364,-0.5035327949500928,1.7174245658901055,2
-0.22723230067944328,0.1348153611462126,-0.7084361630852399,0
-0.12505875148436785,-0.2641522364139783,-0.6193229118167579,0
-0.6467277826158011,-0.27412642635298307,0.034174264152110674,0
-0.5529742225877355,-0.5733521245231262,1.945158430242893,2
0.3482437654197899,0.06499603157317918,0.1430904601469221,0
0.01067511989125921,0.3741959196823271,-0.14405223838485348,0
-0.7020330971173788,-0.7429133534862074,2.7669806363855614,2
0.508314709678682,2.388982287361291,-0.8470567761695454,1
-0.09343536862504995,-0.31402318610900215,1.1629421135528837,2
-0.4365015036976704,-0.7129907836691931,-0.4113919921902997,0
-0.6399257074700572,-0.7429133534862074,0.44013463104186235,2
0.1581787460835588,0.18468631084123643,-0.6688302736325813,0
-0.4052142367793902,-0.5135069848890976,1.8758481237007405,2
1.547163630220572,4.7229427330884075,-0.6688302736325813,1
0.19178464330696293,0.29440240017028896,0.9154053044737668,2
-0.7322265630071976,-0.7528875434252121,2.6976703298434086,2
-0.5068921573834442,-0.6631198339741692,-0.0945448765690301,0
-0.38194248052280344,-0.11453938732890671,2.3115129076799863,2
-0.5106748859402064,-0.7329391635472026,1.8659466513375758,2
-0.528204186797371,-0.7528875434252121,0.4896419928576857,2
0.5398412455719381,0.07497022151218395,-0.35198315801131164,0
0.15117158324497823,0.7631893273035132,-0.8866626656222041,0
-0.24426597294558633,-0.28410061629198785,-0.7480420525378987,0
-0.40894569341294335,-0.6531456440351644,-0.48070229873245246,0
-0.5539711766501352,-0.7030165937301883,1.8065378171585877,2
0.10973817241164764,-0.6431714540961596,-0.8371553038063807,0
-0.3229797688323083,-0.35391994586502123,-0.6787317459957459,0
-0.5476761238561259,-0.7030165937301883,-0.05493898711637141,0
-0.06388565021552357,-0.05469424769487809,-0.30247579619548826,0
0.04596159681985112,0.08494441145118872,-0.25296843437966493,0
-0.544987196327825,-0.7030165937301883,1.1926465306423777,2
-0.5069890043495059,0.04504765169516964,-0.6886332183589106,0
-0.5351714714734556,-0.7429133534862074,0.9154053044737668,2
-0.6165571042474087,-0.4337134653770594,-0.6193229118167579,0
-0.5258855564922472,-0.5334553647671072,-0.5104067158219464,0
-0.6004007515561773,-0.7329391635472026,1.1035332793738957,2
-0.6447338744910018,-0.673094023913174,1.6976216211637762,2
-0.43343658206583596,-0.05469424769487809,-0.7480420525378987,0
0.939642612115635,-0.14446195714592103,-0.8074508867168867,0
-0.5835949545042971,-0.7329391635472026,-0.342081685648147,0
0.489030769671694,0.18468631084123643,-0.5302096605482758,0
1.0280752858906648,-0.02477167787786377,-0.6985346907220753,0
0.2232542103966532,-0.5334553647671072,-0.8965641379853688,0
0.691156084722783,-0.27412642635298307,-0.8767611932590395,0
-0.5165711571092559,-0.5534037446451167,0.5490508270366737,2
0.9752709018656212,0.3143507800482985,0.45003610340502703,0
-0.3853435180956755,-0.7528875434252121,0.3411199074102156,0
0.01767658584948321,-0.25417804647497355,-0.8470567761695454,0
-0.6301783451799665,-0.49355860501108806,-0.7579435249010633,0
-0.492798075381291,-0.49355860501108806,0.6678684953946499,2
-0.6229205196056968,-0.4835844150720833,-0.2925743238323236,0
-0.1939568225167203,-0.46363603519407376,-0.05493898711637141,0
-0.32834623012819686,-0.32399737604800694,-0.8767611932590395,0
0.45135729987369955,0.06499603157317918,-0.5797170223640992,0
-0.6638639987283625,-0.6830682138521788,0.28171107323122757,0
-0.49022308546012155,-0.5035327949500928,-0.15395371074801817,0
-0.3783477490178081,0.29440240017028896,-0.6886332183589106,0
0.5047655532165392,0.5238087687673987,-0.9064656103485335,0
-0.14670119995897563,-0.14446195714592103,-0.7579435249010633,0
0.13322641012178404,0.424066869377351,-0.7777464696273927,0
-0.6587140188860235,-0.6830682138521788,-0.6688302736325813,0
